"path","name","code","price","headline","caption","abstract","explanation","additional1","taxable","point-code","sale-limit","jan","delivery","astk-code","condition","taojapan","product-category","display","sort","item-image-urls"
"サプリメント2:用途別サプリ:男性用","Go healthy GOマン・プラス　　30 カプセル","GHMAN30","10186","","","性的なエネルギーを強化し、健康な性衝動をサポートして、必要な時にスタミナやエネルギーを改善します。","GOマン・プラス - 性的なエネルギーを強化し、 健康な性衝動をサポートして、 それが必要な時にスタミナやエネルギーを改善します。

服用量:大人：大人 - 1日に植物性カプセル1個ずつを服用してください。
食事と共に飲んでも良いし、空腹時に飲んでも構いません。","","1","","","","1","0","0","1","1917","0","2","https://item-shopping.c.yimg.jp/i/l/pns_ghman30;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:用途別サプリ:男性用","Go healthy GO前立腺プロテクト　　60 カプセル","GHPRS60","10186","","","尿流量と 健康な前立腺機能をサポートします。","GO前立腺プロテクト - 前立腺機能と健康な尿流量をサポートします。

服用量:大人： 1日に植物性カプセル1個ずつを服用してください。
いつでも、食事と共に飲んでも良いし、空腹時に飲んでも構いません。","","1","","","","1","0","0","1","1917","0","3","https://item-shopping.c.yimg.jp/i/l/pns_ghprs60;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:用途別サプリ:男性用","Go healthy GO前立腺プロテクト　　30 カプセル","GHPRS30","10186","","","尿流量と 健康な前立腺機能をサポートします。","GO前立腺プロテクト - 前立腺機能と健康な尿流量をサポートします。

服用量:大人： 1日に植物性カプセル1個ずつを服用してください。
いつでも、食事と共に飲んでも良いし、空腹時に飲んでも構いません。","","1","","","","1","0","0","1","1917","0","4","https://item-shopping.c.yimg.jp/i/l/pns_ghprs30;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:用途別サプリ:男性用","Go healthy GO前立腺プロテクト　　120 カプセル","GHPRS120","10186","","","尿流量と 健康な前立腺機能をサポートします。","GO前立腺プロテクト - 前立腺機能と健康な尿流量をサポートします。

服用量:大人： 1日に植物性カプセル1個ずつを服用してください。
いつでも、食事と共に飲んでも良いし、空腹時に飲んでも構いません。","","1","","","","1","0","0","1","1917","0","5","https://item-shopping.c.yimg.jp/i/l/pns_ghprs120;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Good Health  アレルギーチェックTM　60 カプセル　「並行輸入品」","GHALG60","3361","ハーブを使ったアレルギーサポート","","","アレルギー誘発物質に対する免疫反応のバランスを取ります          
目や鼻の反応を鎮め、すっきりさせる助けになります

アレルギーチェックはアレルギー誘発物質に対するからだの反応をサポートする成分を組み合わせています。 
アレルギーチェックは主要なハーブ類と気道をすっきりさせる助けとなる作用を持った栄養素を組み合わせています。

内容量：60カプセル

使用方法:
大人: 1日1～3回、2カプセルずつをお飲みください。子ども、6－12歳： 1日1～3回、1カプセルずつをお飲みください。または専門医にご相談ください。

注意：
妊娠中や授乳期は使用しないでください。
本製品は医師の監視が必要な深刻なアレルギー反応には適していません。
アレルギーのお薬の使用を停止する前に医師の助言をお求めください。
症状が続く場合は、医師にご相談下さい。
容器のシールが破損しているときは使用しないでください。

合成添加物、甘味料、保存剤、着色料は一切使用しておりません。","","1","","","","1","0","0","1","1917","0","1","https://item-shopping.c.yimg.jp/i/l/pns_ghalg60;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Good Health  サーキュレーション FX 　60 カプセル　「並行輸入品」","GHCIR60","10186","ハーブと栄養素による血液循環強壮","","","サーキュレーションFXは健康な血液の循環をサポートする抗酸化効果の豊かな成分構成を持っています。主要なハーブと栄養素で動脈、静脈、毛細血管といった心血管システム全体の血流をサポートをします。 
サーキュレーションFXは最適な抗酸化効果で血管を保護し、健康な心血管機能を守ります。

使用方法:
大人: 1日3回1カプセルずつをお食事の際に一緒にお飲み下さい。

注意
妊娠中や授乳期は使用しないでください。
ワーファリン療法中は医師の指示なしには使用しないでください。
体液貯留が続く場合は、医師の指示を仰いでください。
症状が続く場合は、医師にご相談下さい。
容器のシールが破損しているときは使用しないでください。

合成添加物、甘味料、保存剤、着色料は一切使用しておりません。","","1","","","","1","0","0","1","1917","0","2","https://item-shopping.c.yimg.jp/i/l/pns_ghcir60;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Good Health  ストレス＆バイタリティー　サポート 30 カプセル　「並行輸入品」","GHSTR30","2241","アシュワガンダ、シベリアニンジン、イワベンケイ配合","3つの効力を持つ成分構成で、ストレスや気にさわる緊張に対処し順応できるようサポートします。医学的に研究された３つの主要成分（神経システムをサポートし若がえらせるアシュワガンダ、エネルギーと活力のためのシベリアニンジン、スタミナと肉体的・精神的パフォーマンスをサポートするイワベンケイ）を含んでいます。","","医学的に研究された3種類の成分を、研究された処方で摂取。
強壮成分の３つの効力で副腎をサポートし、ストレスに対応する力を得ます。
1日1回の服用ですみ便利です。（必要によっては2回まで）
 
内容量：30 カプセル

使用方法:
大人: 1日1～2カプセルずつお食事の際に一緒にお飲み下さい。または、専門医にご相談ください。

症状が続く場合は、医師にご相談下さい。
子どもの手の届かないところで保管して下さい。
容器のシールが破損しているときは使用しないでください。
合成添加物、甘味料、保存剤、着色料は一切使用しておりません。
妊娠中や授乳期は使用しないでください。

グルテン、卵、乳製品、小麦、大豆は一切使用しておりません。","","1","","","","1","0","0","1","39498","0","3","https://item-shopping.c.yimg.jp/i/l/pns_ghstr30;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Thompson's 抗酸化ACE　錠剤 180錠　「並行輸入品」","TMAOX180","10186","強力抗酸化ビタミンおよびミネラル成分","製品名: 抗酸化ACE　錠剤 - 180錠<BR><BR>
有効成分:<BR>
ベータカロチン　6mg<BR>
アスコルビン酸カルシウム2水和物　605.3mg<BR>
o    アスコルビン酸（ビタミンC）　500mg相当<BR>
ｄ-アルファコハク酸トコフェロール　82.6mg<BR>
o    天然ビタミンE　100 IU相当<BR>
R、S-アルファリポ酸　25mg<BR>
セレノメチオミン　65mcg<BR>
o    セレン　26mcg相当<BR>
亜鉛・アミノ酸キレート　15mg<BR>
o    亜鉛　7.5mg相当<BR>
トマト　果実3.5g<BR>
o    リコピン　600mcg相当<BR>
グレープシードエキス　種1.5g相当<BR>
o    プロシアニジン　11.9mg相当<BR><BR>
保存：30℃以下の乾燥した所で保存してください。<BR>","酸化によるダメージにつながる栄養不足を正すため設計されました","このような方に適しています:
         体内のフリーラジカルによるダメージから守るため、毎日飲めるサプリメントをお探しの方
         全般的な健康の増進と維持のため、毎日飲めるサプリメントをお探しの方

使用方法: 大人 - 1日1錠ずつ食事と一緒にお飲み下さい。または、専門医にご相談ください。

注意と相互作用:
         必ずラベルの説明をお読みになり、指示に従ってください。
         ビタミンサプリメントはバランスのとれた食事の替わりにはなりません。
         症状が続く場合は、健康管理者にご相談下さい。

次のものは一切使用しておりません:
トウモロコシ、卵、グルテン、ナッツ、貝類、小麦、人工着色料、人工添加物、、保存料","","1","","","","1","0","0","1","1917","0","4","https://item-shopping.c.yimg.jp/i/l/pns_tmaox180;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Thompson's 消化マネージャー　カプセル　60カプセル　「並行輸入品」","TMDIG60","10186","広範囲の消化酵素を含みます","製品名:消化マネージャー　カプセル - 60カプセル<BR><BR>
有効成分<BR>
アミラーゼ　6,000 DU<BR>
チラクターゼ　1,000 ALU<BR>
セルラーゼ　225 CU<BR>
リパーゼ　200 LipU<BR>
プロテアーゼ　12,500 HUT<BR>
ブロメライン　10 mg<BR>
パパイン　2 mg<BR>
ショウガ粉末　340 mg<BR>
ペパーミント粉末　葉1 g相当<BR><BR>
保存：効用を最大に維持するために、冷蔵してください<BR>
         健康な消化機能の維持や消化管の軽い不快感を緩和します<BR>
         唾液の流れや胃液の分泌の促進をお手伝いします<BR>
         タンパク質、脂肪、炭水化物、砂糖の消化をサポートします<BR>
         消化不良を緩和し管理するように助けます<BR>
         ガス膨張の軽減をお手伝いします<BR>
         吐き気を鎮めます<BR>
         通常の食欲をサポートします<BR>","","消化機能の健康促進を目指して構成されました
ガス膨張などの消化不良の症状の緩和をもたらします

このような方に適しています:
         消化不良、ガス膨張を含む不活発で不調な消化の症状でお悩みの方、また、その傾向がある方
         健康な消化機能や食欲を増進するために、毎日飲めるサプリメントをお探しの方
         胃のむかつきでお悩みの方
         下痢でお困りの方

使用方法:
大人 - 1日３回1カプセルずつ食事と一緒にお飲み下さい。または、専門医にご相談ください。

注意と相互作用:
         妊娠中や授乳期の方はこのサプリメントを使用する前に必ず健康管理者の助言を得てください。
         必ずラベルの説明をお読みになり、指示に従ってください。
         症状が続く場合は、健康管理者にご相談下さい。

次のものは一切使用しておりません:
乳製品、卵、グルテン、乳糖、ナッツ、貝類、大豆、砂糖、小麦、添加イースト、人工着色料、人工添加物、保存料","","1","","","","1","0","0","1","39485","0","5","https://item-shopping.c.yimg.jp/i/l/pns_tmdig60;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Thompson's 1日1錠　ケルプ（こんぶ）　1400mg　錠剤　120錠","TMKLP1400120","3100","便利な1日1錠栄養サプリメント、ヨウ素を豊富に含みます","製品名：1日1錠ケルプ（こんぶ）1400mg　錠剤 - 120錠<BR><BR>
有効成分：<BR>
ケルプエキス　生ハーブ1.4g相当<BR>
o    ヨウ素280mcg相当<BR><BR>
保存：30℃以下の乾燥した所で保存してください。<BR><BR>
甲状腺の健康な機能をサポートします<BR>
         通常の健康な身体の新陳代謝をの維持を支援します<BR>
         身体のエネルギー生成を規則正しくする助けとなります<BR>","大西洋のきれいな水で採れたケルプ
総合的な製品分析により有害な農薬、重金属、アフラトキシン、微生物汚染は皆無であることが確かめられています","このような方に適しています：
         甲状腺の健康をサポートするために、毎日飲めるサプリメントをお探しの方
         全般的な健康の増進と維持のため、毎日飲めるサプリメントをお探しの方

使用方法：大人 - 1日1錠ずつ食事と一緒にお飲み下さい。または、専門医にご相談ください。

注意と相互作用：
         必ずラベルの説明をお読みになり、指示に従ってください。
         症状が続く場合は、健康管理者にご相談下さい。

次のものは一切使用しておりません：
トウモロコシ、乳製品、卵、グルテン、乳糖、ナッツ、貝類、大豆、砂糖、小麦、添加イースト、人工着色料、人工添加物、保存料","","0","","","","1","0","0","1","1917","0","6","https://item-shopping.c.yimg.jp/i/l/pns_tmklp1400120;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Thompson's サードエイジ　シニアマルチ　錠剤 60錠　","TMSEN60","3565","シニアの栄養のための成分構成、強力な1日1錠　錠剤","製品名：サードエイジ・シニアマルチ　錠剤 - 60錠<BR><BR>
次のものは一切使用しておりません：<BR>
乳製品、卵、グルテン、乳糖、ナッツ、小麦、添加イースト、人工着色料、人工添加物、保存料<BR><BR>

有効成分：<BR>
ベータカロチン　2mg<BR>
レチニル・パルミテート　(ビタミンA)　1250IU<BR>
o    レチノール　375 RE/mcg相当<BR>
塩酸チアミン　(ビタミンB1) 　20?<BR>
リボフラビン　(ビタミンB2) 　20?<BR>
ニコチンアミド　（ビタミンB3）　30?<BR>
パントテン酸カルシウム　27.78?<BR>
o    パントテン酸　(ビタミンB5)　25?相当<BR>
塩酸ピリドキシン　30?<BR>
o    ピリドキシン　(ビタミンB6) 　24.75?相当<BR>
シアノコバラミン　(ビタミンB12) 　50mcg<BR>
酒石酸水素コリン　30?<BR>
イノシトール　20mcg<BR>
ビオチン　250mcg<BR>
葉酸　90mcg<BR>
アスコルビン酸（ビタミンC）　150?<BR>
かんきつ類のバイオフラボノイド　5?<BR>
コレカルシフェロール　10mcg<BR>
o    ビタミンD3　400 IU相当<BR>
ｄ-アルファコハク酸トコフェロ－ル　82.6?<BR>
o    天然ビタミンE　100 IU相当<BR>
パントテン酸カルシウム　100?<BR>
o    カルシウム　50?<BR>
クロミウム・ピコリネート　403mcg<BR>
o    クロミウム　50mcg相当<BR>
フマル酸第1鉄　15.2?<BR>
o    鉄　5?相当<BR>
酸化マグネシウム - 重94.5mg<BR>
o    マグネシウム　57?相当<BR>
マグネシウム・アミノ酸キレート　15?<BR>
o    マンガン　700?相当<BR>
グルコン酸カリウム　19.17?<BR>
o    カリウム　3.2?相当<BR>
セレノメチオニン　62.5mcg<BR>
o    セレン　25mcg相当<BR>
亜鉛・アミノ酸キレート　37.5?<BR>
o    亜鉛　7.5?相当<BR>
ヒバマタ(ケルプ）エキス　ハーブ100?相当<BR>
o    ヨウ素　20mcg相当<BR>
グルコサミン硫酸塩-塩化カリウム複合物　266.7?<BR>
o    グルコサミン硫酸塩　200?相当<BR>　
o    塩化カリウム　65.6?相当<BR>
レシチン　13.8?<BR>
o    大豆ホスファチジルセリン　2.76?相当<BR>
パパイン　10?<BR><BR>
保存：30℃以下の乾燥した所で保存してください。<BR>","元気をつける抗酸化剤、ビタミン、ミネラルの強力な配合です","このような方に適しています：
         毎日の重要栄養素の摂取を改善するサプリメントを探しているシニア世代
         神経システムの健康のため、毎日飲めるサプリメントを探しているシニア世代
         筋肉機能の衰えで悩んでいるシニア世代、または、その傾向のある方
         健康の増進と維持のため、毎日飲めるサプリメントをお探しの方

使用方法：
50歳以上の大人 - 1日1錠ずつ食事と一緒にお飲み下さい。または、専門医にご相談ください。

注意と相互作用：
         塩化カリウムを含みます腎臓病の方や心臓や高血圧の薬を飲んでおられる方はご使用前に専門医にご相談ください
         本製品は多量に飲むと毒になるセレンを含んでいます
         栄養補助食品から摂取するセレンは、大人の場合、毎日150mcgを越えてはいけません
         グルコサミンは海産物から採取しています - 貝類にアレルギーのある方は使用しないでください
         必ずラベルの説明をお読みになり、指示に従ってください。
         ビタミンサプリメントはバランスのとれた食事の替わりにはなりません。
         症状が続く場合は、健康管理者にご相談下さい。","","1","","","","1","0","0","1","1917","0","7","https://item-shopping.c.yimg.jp/i/l/pns_tmsen60;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Clinicians - プロフラム喉スプレー　20ml　「並行輸入品」","CNTHR20","3055","強力な相乗作用のために組み合わせた特製ハーブ","容量：20ml<BR>
出荷重量：0.062kg<BR>
製造者：Clinicians<BR><BR>

有効成分：<BR>
3回のスプレーに含まれる有効成分<BR>
- セイヨウオオバコ・ハイドログリセロールエキス 56.7mg <BR>
- カキネガラシ液体水性アルコールエキス 56.7mg <BR>
- 甘草ソフトエキス 16.7mg <BR>
- ペパーミントエキスオイル 400mcg <BR>
- メンソール結晶 200mcg <BR>
- アネトール 100mcg <BR><BR>

以下のものも含みます：ヒアルロン酸ナトリウム、アルコール、果糖、水<BR>
以下のものは含みません：グルテン（または小麦）、乳製品、イースト、人工着色料、香料、または、保存料。<BR>プロフラムの特徴:<BR><BR>
   相乗作用を持つ天然成分を含み、呼吸気道上部に即効性と持続性のあるサポート<BR>
   プロフラムTMは患部に直接届き、局部的にすばやく、しかも、長時間続く鎮静免疫サポートを行います<BR>
   噴霧器による散布システムで噴霧された霧が呼吸気道上部の隅々にまで届けられ、長時間続くサポートを与えます。<BR>
   ペパーミントオイルはさっぱりした味で、天然の清涼作用を持っています。<BR>

プロフラムは旋回ノズルを備えています。キャップの基部をしっかり握り、ノズルが水平になるまでひねり上げます。これでスプレーを炎症部まで簡単に届けられます。初めは優しく取り扱ってください。<BR>","天然ハーブの喉スプレーで気管支上部をサポート：
         のどを鎮静化し冷やします
         乾いた喉を潤します
         美味しい味","相乗作用を持つように配合されたハーブとぺパーミントオイルを含んでいます。即効性があり美味しく、簡単に患部まで届かせます。

プロフラムの効用
   相乗作用を持つように配合されたハーブとぺパーミントオイルを含んでいます。
   即効性
   患部に簡単に届きます
   美味しい味

使用方法：
- 大人および12歳以上の子ども：1日2～3回、感染部分に3回ずつスプレーしてください。スプレーを喉の部分に直接行ってください。

注意：
- プロフラムTMは、一般的には、推奨された量を服用される限り安全で許容範囲内にあると考えられています。
- プロフラムTMはアルコールを含んでいるので、12歳未満の子どもにはお奨めできません。
- プロフラムTMは果糖を含んでいますので、果糖に耐性の無い方は使用を避けてください。
- 妊娠中や授乳中：カキネガラシが含まれていますので、妊娠中や授乳中にはお奨めできません。","","1","","","","1","0","0","1","1917","0","8","https://item-shopping.c.yimg.jp/i/l/pns_cnthr20;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Clinicians - セレン経口液(150mcg/3滴)　30ml　「並行輸入品」","CNSEL30","10186","吸収力のある液体状のセレン","セレンは甲状腺ホルモン転換のサポートに関わったり、補酵素Q10の生成の助けにもなります。<br><br>

以下のものも含みます：精製水、クエン酸、クエン酸ナトリウム、ソルビン酸カリウム<br>
以下のものは含みません：　グルテン、乳製品、イースト、砂糖、人工着色料、甘味料、または、香料<br><br>

容量：30ml<br>
出荷重量：0.038kg<br>
製造者：Clinicians<br><br>

成分：1滴中の有効成分<br>
- セレン（セレン酸ナトリウムから） 50mcg<br>","セレンは必須抗酸化ミネラルで、細胞の生成と免疫機能の健康のためにサポートを提供します。","セレン経口液の特徴：
   吸収率を高めた液状で高効率のセレン
   口に垂らす方法で簡単で経済的な服用
   ほとんどの年齢の方に適しています
   妊娠中や授乳中でも使えます

おすすめの服用量：
         大人：1日3滴お飲みください。この服用量を超えないでください。
         子ども　（12歳未満）1日に体重1kg当り３ｍｃｇの割合で服用されるようお勧めします。但し1日に150mcgを決して超えないようにしてください。

禁止事項と注意事項：
セレンの毒性が報告されているのは、1日1000mcgを上回った服用を長期にわたって続けた場合だけです。健康管理専門家の指導による以外は、推薦されてる1日の摂取量(150mg）を超えないようにしてください。
妊娠中や授乳中：Cliniciansセレン経口液には、健康管理責任者の指導の下で適量の服用が保証される場合は、このような時期であっても服用しても安全だと見なされています。","","1","","","","1","0","0","1","1917","0","9","https://item-shopping.c.yimg.jp/i/l/pns_cnsel30;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Clinicians - 肝臓プロテクト・プラス　60カプセル　「並行輸入品」","CNLIV60","10186","５種類のハーブと抗酸化ミネラルの混合物","研究を基にした強力な製品：<br>
Clinicians肝臓プロテクト・プラスは植物と抗酸化ミネラルの混合物を含み、全般的な肝臓の機能をサポートし、毒素の除去を支援するように設計されました。<br><br>

参考事実：肝臓は身体の中で一番オーバーワークになりがちな器官です！<br>
肝臓の健康は、どれだけ健康で長く生きられるか、どの様な容貌になるか、どの様な感情を持つかを決定します。<br><br>

この製品は長期間の肝臓サポートに十分使える許容範囲があります。<br>
オオアザミ、チョウセンゴミシ、チョウセンアザミ、タンポポ、ハーブのウコンから採取したクルクミンは肝臓強壮剤として伝統的に使われてきて、健康な肝臓機能、胆汁生成、解毒作用をサポートしています。<br>
銅、マンガン、モリブデン、セレン、亜鉛といったミネラルは、肝臓の健康や身体の他の多くの細胞の健康のために、主要な抗酸化酵素エキスを身体自体が生成する助けをします。<br><br>
 

5種類の良く研究されたハーブの相乗作用的な組み合わせで、肝臓の解毒と再生を支援します<br>
からだ自体の抗酸化酵素をサポートする抗酸化微量元素が、健康な肝臓機能をサポートし、フリーラジカルによる損傷から守ります。<br>
         経済的、快適で使いやすい<br>
         化学物質に接して働く人々を日々サポートします<br><br>

容量：60カプセル<br>
出荷重量：0.067kg<br>
製造者：Clinicians<br><br>

１カプセル中の有効成分<br>
- オオアザミ・エキス　乾燥種子 9.8g相当<br>
[シリマリンが112mg未満にならないように標準化]<br> 
- チョウセンゴミシ・エキス、乾燥果実 7g相当<br>
[シサンドロールAが2.8mg未満にならないように標準化] <br>
- チョウセンアザミ・エキス、乾燥葉約600mg相当<br>
[カフェオイルキナ酸が7mgになるように標準化]<br> 
- タンポポエキス、乾燥根400mg相当<br>
- クルクミン 100mg <br>
- グルコン酸銅（銅0.5mg相当） 3.6mg <br>
- マンガン・アミノ酸キレート（マンガン1mg相当） 5mg<br> 
- 3酸化モリブデン（モリブデン50mcg相当）75mcg<br> 
- L-セレノメチオニン（セレン50mcg相当） 10mg <br>
- 亜鉛・アミノ酸キレート（亜鉛5mg相当） 25mg<br><br>

以下のものも含みます：ステアリン酸マグネシウム、二酸化ケイ素。<br>
以下のものは含みません：　グルテン（または小麦）、乳製品、イースト、砂糖、人工着色料、甘味料、香料、または、保存料。<br><br>

- オオアザミ、菊芋、タンポポは全て同じ菊科から来ているので、菊科の植物（例えば、ブタクサ、ヒナギク、菊）にアレルギーがあるとわかっている方は注意してください。<br>","肝臓の健康、肝臓の保護、肝臓の解毒、抗酸化物質の保護をサポートします。","一つの製品で肝臓のサポート（1日1カプセル）、および、特別のサポートが必要な場合の肝臓の解毒（1日2～3カプセル、2～3週間）の二重の目的で使うことができます。

おすすめの使用量：
肝臓のサポートのために：毎朝1カプセルずつを食事と一緒にお飲み下さい。
短期の肝臓の解毒のために：徐々に増量し、1日2～3回、1カプセルずつ食事と共に飲むように持っていき、それを2～3週間続けます。

注意：
- 栄養補助食品はバランスの取れた食事の替わりにはなりません。
- いつもラベルを読んで、指示に従ってご使用ください。
- 推奨される摂取量を超えないようにしてください。
- 症状が続く場合は、健康管理専門家にご相談下さい。
- 胆石や肝臓疾患のある方は健康管理専門家の指導の下で注意してご使用ください。
- 妊娠中の方は使用しないでください。授乳中の使用は安全だと考えられます。
- 菊科の植物にアレルギーがあるとわかっている方は注意してください。","","1","","","","1","0","0","1","1917","0","10","https://item-shopping.c.yimg.jp/i/l/pns_cnliv60;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Clinicians - コンピューターアイサポート　30カプセル　「並行輸入品」","CNEYE30","10186","ニュージーランド産ブラックカラント入り","容量：30カプセル<BR>
出荷重量：0.036kg<BR>
製造者：Clinicians<BR><BR>

1カプセル中の有効成分<BR>
- ブラックカラント果実エキス　83mg (アントシアニン25mgに標準化）<BR>
- コケモモ果実エキス 200mg　(アントシアニン50mgに標準化）<BR><BR>

以下のものも含みます：微結晶性セルロース、ステアリン酸マグネシウム。<BR>
以下のものは含みません：　グルテン、乳製品、イースト、砂糖、人工着色料、甘味料、香料、または、保存料。<BR><BR>

参考事実：コンピューターユーザーの50%以上の方が目の疲れや頭痛、目の霞みを経験しています。ビジョンワークスUSAより<BR><BR>

Cliniciansコンピューターアイサポート剤、ニュージーランド産ブラックカラント入りには、ブラックカラントやコケモモから採取したアントシアニンが含まれています。アントシアニンはポリフェノールの部類で多くの果物、野菜、穀物、花、その他の植物にオレンジ、赤、紫、青といった色を提供します。強力な抗酸化特性に恵まれて、抗酸化物の多く入った食物は種々の健康促進効果をもたらします。ブラックカランは、アントシアニンを豊かに含んでいるため、最高の「スパーフード」の一つと考えられています。<BR>強い自然の太陽光のお陰で、ニュージランド産のブラックカラントには他の国と比べてはるかに多くのアントシアニンが含まれています。ニュージーランド産ブラックカラントを使った研究によると、ブラックカラントは目の疲れを和らげ、連続した接近視覚作業による仮性近視を防ぐことが立証されています。<BR>
また、これに加えて、目のサポート成分をしてよく知られているコケモモを含んでいます。<BR>
ニュージーランドの強い自然の太陽光の下にあるという事は、このブラックカラントは、他の国のものと比べてほぼ2倍のアントシアニンを含んでいることになります。<BR>
ニュージーランドブラックカラントに関して行われた人体研究も、近接視覚作業による目の緊張や筋肉疲労に対する効果を立証しています。<BR>
1カプセル当り75mgのアントシナニンを含んでいますので、研究によると目の健康のためには1カプセルで効果があったとのことです。<BR>","Cliniciansコンピューターアイサポート剤は定期的にコンピュータを使う方をサポートするサプリメントです。アントシアニンは強力な抗酸化物質で、目の健康と目の筋肉の疲れをサポートします。","目の保護と疲れに対処する強力抗酸化剤：
Cliniciansコンピューターアイサポート剤、ニュージーランド産ブラックカラント入りには、ブラックカラントやコケモモから採取したアントシアニンが含まれています。
1日1カプセルで飲みやすく、服用を続けやすいです。

使用方法
- 大人： 1日1カプセルずつお飲み下さい。
注意
- 推奨された量を服用される限り安全で許容範囲内にあると考えられます。
- この成分のいづれかに敏感な方、または、ツツジ科やスグリ科の植物にアレルギーのある方はご使用にならないでください。
妊娠中や授乳中に使用しても安全だと考えられます。
- 栄養補助食品はバランスの取れた食事の替わりにはなりません。
- いつもラベルを読んで、指示に従ってご使用ください。
- 推奨される摂取量を超えないようにしてください。
- 症状が続く場合は、健康管理専門家にご相談下さい。","","1","","","","1","0","0","1","1917","0","11","https://item-shopping.c.yimg.jp/i/l/pns_cneye30;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Clinicians - ユーリクアウトサポート　60カプセル　「並行輸入品」","CNURI60","5805","健康な尿酸の代謝をサポート","尿酸の生成を自然に抑制します。
         天然の抗炎症剤を配合しています。
         長期間使用しても安全です。

参考事実：

容量：60カプセル
出荷重量：0.075kg
製造者：Clinicians

1カプセル中の有効成分
- メチルスルホニルメタン（MSM） 150mg 
- ケルセチン 125mg 
- 亜鉛（亜鉛・アミノ酸キレートから） 7.5mg 
- デビルズクロー根エキス　2.5-5：1  300mg
- ブドウの種子　100:1エキス　50mg

以下のものも含みます：ステアリン酸マグネシウム、二酸化ケイ素。以下のものは,含みません：　グルテン（または小麦）、乳製品、イースト、人工着色料、甘味料、香料、または、保存料。

*栄養補助食品はバランスの取れた食事の替わりにはなりません。いつもラベルを読んで、指示に従ってご使用ください。推奨される摂取量を超えないようにしてください。症状が続く場合は、健康管理専門家にご相談下さい。","尿酸値の蓄積に対する身体の対応についての研究により製造されました。","痛風の50％は足の親指から始まります。
痛風は関節炎の１形態で、高齢者の男性に最も多い症状です。

Cliniciansユーリクアウトサポートには健康な尿酸の代謝をサポートする成分が相乗的に作用するように組み合わされています。体内の尿酸値の上昇に関連した関節の健康や諸症状のために、天然のサポートを提供します。
        
使用方法
- 1日1～2回、1カプセルずつを食事と一緒にお飲み下さい。
注意
- 推奨された量を服用される限り安全で許容範囲内にあると考えられます。
- MSMは硫黄系の薬剤とは異なる構造をしていて、アレルギーの原因ではないとされています。
- 胃や十二指腸の潰瘍や胆石を患っておられる方は、注意して使用するか、使用しないでください。
- これらのリスクは理論的であり、デビルズクローの苦味強壮作用に基づいています。
- 妊娠中や授乳中のご使用はお奨めしません。
- 栄養補助食品はバランスの取れた食事の替わりにはなりません。
- いつもラベルを読んで、指示に従ってご使用ください。
- 推奨される摂取量を超えないようにしてください。
- 症状が続く場合は、健康管理専門家にご相談下さい。","","1","","","","1","0","0","1","1917","0","12","https://item-shopping.c.yimg.jp/i/l/pns_cnuri60;;;;;;;;;;;;;;;;;;;;"
"サプリメント2:その他","Go healthy GOクロム 3,340MCG　　30 カプセル　「並行輸入品」","GOCHR334030","3463","血糖値のバランスを取り、糖分渇望を抑制します。","","血糖値の不規則性を経験しておられる方のために、血糖値のバランスを取り、糖分渇望を抑制します。","GOクロム 3,340MCGは、血糖値のバランスを取り、糖分渇望を抑制します。
服用量:大人：大人 - 1日に植物性カプセル1個ずつを服用してください。朝食と昼食の間の空腹時の服用されると最適です。","","1","","","","1","0","0","1","1912","0","13","https://item-shopping.c.yimg.jp/i/l/pns_gochr334030;;;;;;;;;;;;;;;;;;;;"
